Ticket_ID,Customer_ID,Agent_Name,Department,Priority,Category,Created_Date,Closed_Date,Resolution_Time_Hours,SLA_Status,CSAT_Score,Region,Channel,Status
TS-1179,CU-1629,Alisha Khan,Technical,Medium,Integration Error,2026-02-15 08:44:00,,,Breached,,Europe,Phone,In Progress
TS-1180,CU-1401,Emily Davis,Technical,Medium,System Bug,2026-01-20 11:22:00,,,Breached,,Europe,Email,Pending
TS-1181,CU-1172,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-28 08:03:00,2026-01-29 21:24:36,37.36,Met,,Asia-Pacific,Email,Closed
TS-1182,CU-1491,Michael Chen,Billing,Medium,Invoice Copy,2026-01-19 13:10:00,,,Breached,,Europe,Chat,Open
TS-1183,CU-1165,Priya Patel,General,Low,Feedback,2026-04-22 10:03:00,2026-04-22 19:03:36,9.01,Met,5,North America,Email,Closed
TS-1184,CU-1272,Michael Chen,Billing,Low,Subscription Cancel,2026-04-03 08:27:00,2026-04-09 10:09:00,145.7,Met,4,Asia-Pacific,Phone,Closed
TS-1185,CU-1654,Michael Chen,Billing,Medium,Invoice Copy,2026-06-19 12:05:00,2026-06-20 11:18:12,23.22,Met,,North America,Phone,Closed
TS-1186,CU-1451,Sofia Rodriguez,Account,Low,Reset Password,2026-03-30 16:26:00,,,Breached,,Asia-Pacific,Portal,In Progress
TS-1187,CU-1604,Priya Patel,General,High,Partnership,2026-01-21 14:57:00,2026-01-21 22:15:36,7.31,Met,5,North America,Chat,Closed
TS-1188,CU-1172,Marcus Brown,General,Low,Feedback,2026-06-10 10:53:00,2026-06-10 20:52:24,9.99,Met,5,Europe,Chat,Closed
TS-1189,CU-1566,Sarah Jenkins,Billing,Medium,Subscription Cancel,2026-05-31 17:48:00,,,Breached,,Asia-Pacific,Phone,In Progress
TS-1190,CU-1103,James Wilson,Account,High,Account Security,2026-05-02 08:11:00,2026-05-02 12:48:48,4.63,Met,5,North America,Email,Closed
TS-1191,CU-1340,James Wilson,Account,Medium,Update Profile,2026-05-06 18:06:00,,,Breached,,North America,Chat,In Progress
TS-1192,CU-1234,Marcus Brown,General,Urgent,General Inquiry,2026-01-23 11:28:00,2026-01-25 00:09:24,36.69,Breached,,Asia-Pacific,Chat,Closed
TS-1193,CU-1319,Sarah Jenkins,Billing,High,Payment Failure,2026-03-05 08:29:00,2026-03-05 19:23:00,10.9,Met,5,Europe,Portal,Closed
TS-1194,CU-1946,Marcus Brown,General,Low,Partnership,2026-03-31 13:10:00,2026-03-31 16:39:24,3.49,Met,5,North America,Email,Closed
TS-1195,CU-1231,Sarah Jenkins,Billing,Medium,Refund Request,2026-06-03 08:14:00,2026-06-04 20:23:00,36.15,Met,4,Asia-Pacific,Chat,Closed
TS-1196,CU-1259,Marcus Brown,General,Low,Feedback,2026-06-02 17:18:00,2026-06-04 17:42:00,48.4,Met,4,LATAM,Chat,Closed
TS-1197,CU-1922,David Lee,Technical,Medium,System Bug,2026-04-18 14:24:00,2026-04-24 23:33:36,153.16,Breached,3,LATAM,Email,Closed
TS-1198,CU-1488,Emily Davis,Technical,High,Hardware Malfunction,2026-05-24 10:43:00,,,Breached,,Asia-Pacific,Phone,Open
TS-1199,CU-1671,James Wilson,Account,Low,Account Security,2026-05-30 12:29:00,2026-05-31 14:03:48,25.58,Met,,Europe,Email,Closed
TS-1200,CU-1911,Priya Patel,General,High,General Inquiry,2026-02-21 13:26:00,,,Breached,,North America,Chat,Pending
TS-1201,CU-1915,Alisha Khan,Technical,Low,System Bug,2026-03-22 18:03:00,2026-03-23 14:14:24,20.19,Met,,Europe,Portal,Closed
TS-1202,CU-1630,Priya Patel,General,Medium,Partnership,2026-01-04 13:48:00,2026-01-04 16:27:36,2.66,Met,5,LATAM,Portal,Closed
TS-1203,CU-1353,Sofia Rodriguez,Account,Low,Login Issue,2026-03-16 15:46:00,2026-03-17 12:44:48,20.98,Met,5,Europe,Phone,Closed
TS-1204,CU-1502,Priya Patel,General,Low,Feedback,2026-01-06 17:32:00,2026-01-07 02:19:24,8.79,Met,,Europe,Phone,Closed
TS-1205,CU-1050,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-05-02 10:13:00,2026-05-04 00:32:48,38.33,Met,5,North America,Email,Closed
TS-1206,CU-1621,Sarah Jenkins,Billing,High,Refund Request,2026-06-05 11:49:00,2026-06-06 02:13:36,14.41,Met,,LATAM,Chat,Closed
TS-1207,CU-1509,Sarah Jenkins,Billing,Low,Refund Request,2026-06-21 15:09:00,,,Breached,,LATAM,Chat,In Progress
TS-1208,CU-1799,David Lee,Technical,High,Integration Error,2026-01-13 09:52:00,2026-01-14 08:35:48,22.73,Met,4,North America,Email,Closed
TS-1209,CU-1098,David Lee,Technical,High,Hardware Malfunction,2026-03-10 09:23:00,2026-03-11 12:10:24,26.79,Met,4,North America,Email,Closed
TS-1210,CU-1872,Alisha Khan,Technical,Medium,System Bug,2026-02-10 09:26:00,,,Breached,,LATAM,Portal,Open
TS-1211,CU-1495,Sofia Rodriguez,Account,Medium,Reset Password,2026-05-05 09:56:00,2026-05-05 15:36:12,5.67,Met,4,Europe,Portal,Closed
TS-1212,CU-1786,Sarah Jenkins,Billing,Medium,Subscription Cancel,2026-06-19 18:41:00,2026-06-22 03:25:24,56.74,Met,5,Asia-Pacific,Chat,Closed
TS-1213,CU-1873,Marcus Brown,General,Low,General Inquiry,2026-02-27 16:41:00,2026-02-28 13:21:12,20.67,Met,4,Europe,Portal,Closed
TS-1214,CU-1510,John Doe,Billing,Medium,Refund Request,2026-06-13 12:56:00,2026-06-14 00:33:48,11.63,Met,,North America,Email,Closed
TS-1215,CU-1229,Priya Patel,General,Medium,General Inquiry,2026-06-18 11:00:00,2026-06-18 16:26:24,5.44,Met,,Asia-Pacific,Portal,Closed
TS-1216,CU-1144,David Lee,Technical,Low,Speed Issue,2026-02-18 13:06:00,2026-02-25 00:31:12,155.42,Met,4,North America,Portal,Closed
TS-1217,CU-1517,Michael Chen,Billing,Low,Subscription Cancel,2026-02-15 17:11:00,2026-02-16 12:32:36,19.36,Met,5,LATAM,Chat,Closed
TS-1218,CU-1394,Sofia Rodriguez,Account,Low,Update Profile,2026-06-04 16:19:00,2026-06-05 14:05:12,21.77,Met,5,Europe,Portal,Closed
TS-1219,CU-1215,Alisha Khan,Technical,High,Speed Issue,2026-01-30 13:35:00,2026-02-01 11:54:48,46.33,Met,4,Asia-Pacific,Phone,Closed
TS-1220,CU-1293,John Doe,Billing,Medium,Subscription Cancel,2026-03-10 10:18:00,2026-03-13 02:54:36,64.61,Met,3,North America,Portal,Closed
TS-1221,CU-1631,James Wilson,Account,Low,Reset Password,2026-06-25 13:35:00,2026-06-27 18:15:48,52.68,Met,4,LATAM,Chat,Closed
TS-1222,CU-1727,Alisha Khan,Technical,High,Hardware Malfunction,2026-02-14 16:07:00,2026-02-15 19:52:00,27.75,Met,3,Europe,Phone,Closed
TS-1223,CU-1339,James Wilson,Account,Low,Reset Password,2026-05-27 16:22:00,2026-05-30 07:29:12,63.12,Met,5,Europe,Portal,Closed
TS-1224,CU-1164,David Lee,Technical,Low,Speed Issue,2026-02-25 17:33:00,2026-03-04 16:15:36,166.71,Met,4,LATAM,Portal,Closed
TS-1225,CU-1247,Sofia Rodriguez,Account,Medium,Account Security,2026-05-19 12:01:00,,,Breached,,North America,Chat,Open
TS-1226,CU-1842,Sofia Rodriguez,Account,Medium,Login Issue,2026-02-12 16:34:00,2026-02-13 04:18:24,11.74,Met,5,LATAM,Phone,Closed
TS-1227,CU-1794,David Lee,Technical,Medium,System Bug,2026-01-19 08:11:00,2026-01-23 07:38:36,95.46,Met,3,North America,Portal,Closed
TS-1228,CU-1646,Priya Patel,General,Low,Feedback,2026-05-30 08:44:00,2026-05-30 18:45:12,10.02,Met,4,LATAM,Portal,Closed
TS-1229,CU-1289,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-04-11 16:18:00,,,Breached,,LATAM,Portal,In Progress
TS-1230,CU-1148,Sarah Jenkins,Billing,Urgent,Payment Failure,2026-04-11 16:35:00,,,Breached,,Asia-Pacific,Phone,In Progress
TS-1231,CU-1313,Alisha Khan,Technical,Low,Speed Issue,2026-02-19 09:11:00,2026-02-22 18:59:00,81.8,Met,,Asia-Pacific,Chat,Closed
TS-1232,CU-1688,Priya Patel,General,Low,General Inquiry,2026-06-08 09:57:00,2026-06-09 00:22:12,14.42,Met,,Asia-Pacific,Email,Closed
TS-1233,CU-1581,Emily Davis,Technical,Urgent,System Bug,2026-06-14 14:17:00,2026-06-17 04:38:00,62.35,Breached,2,Asia-Pacific,Phone,Closed
TS-1234,CU-1180,Alisha Khan,Technical,High,Speed Issue,2026-01-20 08:54:00,2026-01-21 10:06:00,25.2,Met,5,Asia-Pacific,Email,Closed
TS-1235,CU-1553,Alisha Khan,Technical,Low,Hardware Malfunction,2026-04-12 13:32:00,2026-04-17 05:24:12,111.87,Met,3,Europe,Portal,Closed
TS-1236,CU-1894,Sarah Jenkins,Billing,Urgent,Payment Failure,2026-04-05 11:02:00,2026-04-05 19:56:00,8.9,Met,3,LATAM,Chat,Closed
TS-1237,CU-1041,Sofia Rodriguez,Account,Medium,Update Profile,2026-04-07 13:37:00,2026-04-08 23:48:24,34.19,Met,3,North America,Phone,Closed
TS-1238,CU-1362,Sarah Jenkins,Billing,High,Payment Failure,2026-06-14 12:13:00,2026-06-14 16:28:00,4.25,Met,5,LATAM,Phone,Closed
TS-1239,CU-1339,Marcus Brown,General,Medium,Feature Request,2026-01-12 10:36:00,2026-01-12 16:29:24,5.89,Met,,LATAM,Email,Closed
TS-1240,CU-1945,Sarah Jenkins,Billing,Medium,Invoice Copy,2026-05-01 15:10:00,2026-05-02 08:19:00,17.15,Met,5,LATAM,Chat,Closed
TS-1241,CU-1524,Sofia Rodriguez,Account,Medium,Account Security,2026-04-09 10:06:00,2026-04-10 04:42:00,18.6,Met,5,Europe,Phone,Closed
TS-1242,CU-1182,Sarah Jenkins,Billing,High,Refund Request,2026-05-19 08:57:00,,,Breached,,North America,Portal,Open
TS-1243,CU-1695,Michael Chen,Billing,Low,Subscription Cancel,2026-04-08 13:37:00,2026-04-10 19:00:24,53.39,Met,3,LATAM,Portal,Closed
TS-1244,CU-1086,Sarah Jenkins,Billing,Low,Refund Request,2026-04-07 18:13:00,2026-04-08 14:11:12,19.97,Met,4,LATAM,Phone,Closed
TS-1245,CU-1876,Marcus Brown,General,Medium,Feature Request,2026-05-24 16:30:00,2026-05-25 03:30:00,11.0,Met,5,Asia-Pacific,Portal,Closed
TS-1246,CU-1676,David Lee,Technical,Medium,System Bug,2026-05-21 17:44:00,2026-05-22 22:39:48,28.93,Met,4,Europe,Email,Closed
TS-1247,CU-1483,Emily Davis,Technical,Low,Hardware Malfunction,2026-04-13 17:41:00,2026-04-21 08:51:48,183.18,Breached,3,North America,Portal,Closed
TS-1248,CU-1673,David Lee,Technical,Low,Speed Issue,2026-01-01 10:05:00,,,Breached,,Europe,Phone,Pending
TS-1249,CU-1799,Priya Patel,General,Medium,Feature Request,2026-05-21 12:46:00,2026-05-22 12:28:00,23.7,Met,5,Asia-Pacific,Portal,Closed
TS-1250,CU-1200,Sofia Rodriguez,Account,Medium,Login Issue,2026-05-09 12:21:00,,,Breached,,LATAM,Portal,In Progress
TS-1251,CU-1823,Marcus Brown,General,Medium,Partnership,2026-04-28 18:29:00,,,Breached,,Asia-Pacific,Phone,Open
TS-1252,CU-1883,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-02-28 13:26:00,,,Breached,,LATAM,Email,In Progress
TS-1253,CU-1529,Michael Chen,Billing,Low,Subscription Cancel,2026-02-15 15:20:00,2026-02-19 12:40:24,93.34,Met,,Asia-Pacific,Email,Closed
TS-1254,CU-1754,David Lee,Technical,Low,Speed Issue,2026-01-28 09:58:00,2026-02-14 09:17:48,407.33,Breached,2,Asia-Pacific,Chat,Closed
TS-1255,CU-1903,Sofia Rodriguez,Account,Low,Account Security,2026-04-19 15:34:00,2026-04-19 19:58:36,4.41,Met,,LATAM,Phone,Closed
TS-1256,CU-1531,Sarah Jenkins,Billing,Medium,Payment Failure,2026-06-06 12:11:00,2026-06-06 22:11:00,10.0,Met,5,Asia-Pacific,Portal,Closed
TS-1257,CU-1216,Priya Patel,General,Low,General Inquiry,2026-06-25 11:52:00,2026-06-25 21:41:12,9.82,Met,,Asia-Pacific,Portal,Closed
TS-1258,CU-1983,Alisha Khan,Technical,High,Integration Error,2026-03-22 15:19:00,2026-03-23 09:14:48,17.93,Met,4,LATAM,Chat,Closed
TS-1259,CU-1099,James Wilson,Account,Low,Update Profile,2026-06-23 17:12:00,2026-06-25 23:15:36,54.06,Met,5,Asia-Pacific,Portal,Closed
TS-1260,CU-1523,Priya Patel,General,High,General Inquiry,2026-06-13 13:26:00,2026-06-14 02:42:12,13.27,Met,4,LATAM,Portal,Closed
TS-1261,CU-1274,Sofia Rodriguez,Account,High,Account Security,2026-02-02 11:42:00,2026-02-03 22:52:12,35.17,Met,,Asia-Pacific,Portal,Closed
TS-1262,CU-1960,Priya Patel,General,Low,Feedback,2026-04-10 12:14:00,2026-04-10 18:56:36,6.71,Met,5,North America,Portal,Closed
TS-1263,CU-1999,Alisha Khan,Technical,Low,Integration Error,2026-04-22 16:40:00,2026-04-24 18:23:48,49.73,Met,5,LATAM,Phone,Closed
TS-1264,CU-1375,Sarah Jenkins,Billing,Low,Refund Request,2026-05-01 16:00:00,2026-05-02 20:21:36,28.36,Met,4,Asia-Pacific,Portal,Closed
TS-1265,CU-1612,David Lee,Technical,Medium,Integration Error,2026-02-11 18:24:00,2026-02-13 22:34:48,52.18,Met,4,North America,Chat,Closed
TS-1266,CU-1628,Sofia Rodriguez,Account,Medium,Account Security,2026-03-16 09:40:00,2026-03-16 20:17:12,10.62,Met,,Asia-Pacific,Phone,Closed
TS-1267,CU-1993,James Wilson,Account,Urgent,Update Profile,2026-03-01 09:09:00,2026-03-01 13:52:48,4.73,Met,5,Europe,Email,Closed
TS-1268,CU-1714,David Lee,Technical,Low,System Bug,2026-05-01 10:12:00,,,Breached,,Asia-Pacific,Email,Open
TS-1269,CU-1257,David Lee,Technical,Low,Integration Error,2026-01-09 11:29:00,2026-01-10 09:51:48,22.38,Met,4,North America,Portal,Closed
TS-1270,CU-1959,John Doe,Billing,Medium,Refund Request,2026-04-03 08:55:00,2026-04-04 21:01:00,36.1,Met,4,Europe,Phone,Closed
TS-1271,CU-1249,Priya Patel,General,Medium,Feature Request,2026-05-08 09:43:00,2026-05-08 21:35:12,11.87,Met,5,North America,Email,Closed
TS-1272,CU-1129,Sofia Rodriguez,Account,Low,Account Security,2026-04-02 10:16:00,,,Breached,,Europe,Portal,Open
TS-1273,CU-1497,Marcus Brown,General,Medium,Feature Request,2026-04-30 12:55:00,2026-05-03 00:02:12,59.12,Met,4,Asia-Pacific,Portal,Closed
TS-1274,CU-1001,Sofia Rodriguez,Account,High,Login Issue,2026-05-18 14:12:00,2026-05-18 23:21:36,9.16,Met,5,Europe,Portal,Closed
TS-1275,CU-1114,Emily Davis,Technical,Low,Speed Issue,2026-02-19 09:02:00,2026-03-05 16:12:12,343.17,Breached,3,North America,Email,Closed
TS-1276,CU-1376,Emily Davis,Technical,Low,Integration Error,2026-06-13 08:23:00,2026-06-23 17:42:48,249.33,Breached,2,North America,Chat,Closed
TS-1277,CU-1273,Sarah Jenkins,Billing,High,Payment Failure,2026-03-01 16:24:00,2026-03-02 06:55:48,14.53,Met,5,North America,Email,Closed
TS-1278,CU-1426,Priya Patel,General,Medium,Feedback,2026-05-10 13:42:00,2026-05-10 21:03:36,7.36,Met,5,Asia-Pacific,Email,Closed
TS-1279,CU-1783,Alisha Khan,Technical,Medium,Integration Error,2026-04-26 15:25:00,2026-04-27 11:40:36,20.26,Met,4,Asia-Pacific,Portal,Closed
TS-1280,CU-1843,Marcus Brown,General,Low,General Inquiry,2026-05-30 11:14:00,2026-05-31 00:18:12,13.07,Met,,Europe,Phone,Closed
TS-1281,CU-1333,John Doe,Billing,Medium,Invoice Copy,2026-01-15 13:22:00,2026-01-16 00:13:36,10.86,Met,4,Europe,Portal,Closed
TS-1282,CU-1327,Alisha Khan,Technical,Medium,Speed Issue,2026-04-25 17:36:00,2026-04-26 22:30:36,28.91,Met,,Asia-Pacific,Chat,Closed
TS-1283,CU-1586,Priya Patel,General,Low,Partnership,2026-05-04 16:12:00,2026-05-05 11:26:24,19.24,Met,5,LATAM,Email,Closed
TS-1284,CU-1074,Michael Chen,Billing,Low,Refund Request,2026-02-18 13:22:00,2026-02-19 06:46:00,17.4,Met,,LATAM,Phone,Closed
TS-1285,CU-1046,Emily Davis,Technical,Medium,System Bug,2026-06-08 10:55:00,2026-06-10 01:00:24,38.09,Met,5,Europe,Chat,Closed
TS-1286,CU-1340,Sofia Rodriguez,Account,Low,Account Security,2026-06-21 08:24:00,2026-06-22 09:25:12,25.02,Met,5,Europe,Chat,Closed
TS-1287,CU-1633,Michael Chen,Billing,Medium,Refund Request,2026-06-18 13:55:00,2026-06-19 20:49:00,30.9,Met,5,North America,Phone,Closed
TS-1288,CU-1091,Marcus Brown,General,Medium,Feedback,2026-04-11 10:01:00,2026-04-11 19:36:24,9.59,Met,5,Europe,Chat,Closed
TS-1289,CU-1900,James Wilson,Account,Urgent,Login Issue,2026-01-23 14:33:00,,,Breached,,North America,Portal,In Progress
TS-1290,CU-1628,Alisha Khan,Technical,Low,Integration Error,2026-05-19 10:13:00,2026-05-23 19:42:24,105.49,Met,4,LATAM,Chat,Closed
TS-1291,CU-1921,Alisha Khan,Technical,Urgent,Speed Issue,2026-01-31 10:20:00,2026-02-02 11:24:48,49.08,Breached,5,LATAM,Chat,Closed
TS-1292,CU-1757,John Doe,Billing,High,Payment Failure,2026-06-05 17:39:00,2026-06-06 02:12:00,8.55,Met,3,Europe,Phone,Closed
TS-1293,CU-1515,Priya Patel,General,Low,Partnership,2026-01-09 14:48:00,,,Breached,,Asia-Pacific,Portal,In Progress
TS-1294,CU-1948,David Lee,Technical,Low,Speed Issue,2026-05-06 13:55:00,2026-05-09 08:07:00,66.2,Met,3,LATAM,Phone,Closed
TS-1295,CU-1761,Michael Chen,Billing,Medium,Payment Failure,2026-01-11 16:24:00,2026-01-13 04:14:24,35.84,Met,4,North America,Email,Closed
TS-1296,CU-1848,Sofia Rodriguez,Account,Low,Reset Password,2026-06-15 15:05:00,2026-06-15 23:30:48,8.43,Met,5,LATAM,Phone,Closed
TS-1297,CU-1730,Sofia Rodriguez,Account,Low,Login Issue,2026-06-30 15:40:00,2026-07-01 12:31:36,20.86,Met,5,LATAM,Chat,Closed
TS-1298,CU-1388,Sofia Rodriguez,Account,High,Login Issue,2026-01-14 14:19:00,2026-01-15 08:17:12,17.97,Met,,North America,Portal,Closed
TS-1299,CU-1208,Priya Patel,General,Low,Partnership,2026-05-07 11:13:00,2026-05-08 01:14:12,14.02,Met,4,Asia-Pacific,Email,Closed
TS-1300,CU-1561,Emily Davis,Technical,Low,System Bug,2026-01-09 18:36:00,2026-01-11 01:24:00,30.8,Met,4,Europe,Phone,Closed
TS-1301,CU-1709,James Wilson,Account,Medium,Reset Password,2026-04-08 09:48:00,2026-04-09 11:15:36,25.46,Met,3,LATAM,Chat,Closed
TS-1302,CU-1540,John Doe,Billing,Medium,Refund Request,2026-01-23 15:46:00,2026-01-24 10:31:00,18.75,Met,3,Europe,Portal,Closed
TS-1303,CU-1363,Priya Patel,General,Medium,Partnership,2026-02-19 08:07:00,2026-02-19 20:08:12,12.02,Met,5,LATAM,Chat,Closed
TS-1304,CU-1574,James Wilson,Account,Medium,Update Profile,2026-05-21 13:49:00,2026-05-22 23:49:00,34.0,Met,,North America,Chat,Closed
TS-1305,CU-1180,Priya Patel,General,High,Partnership,2026-06-10 15:57:00,2026-06-11 10:58:48,19.03,Met,3,Asia-Pacific,Chat,Closed
TS-1306,CU-1695,Sofia Rodriguez,Account,Low,Update Profile,2026-01-08 13:24:00,2026-01-11 00:33:36,59.16,Met,4,North America,Phone,Closed
TS-1307,CU-1770,Sofia Rodriguez,Account,Medium,Account Security,2026-03-19 11:33:00,2026-03-19 23:44:24,12.19,Met,,Asia-Pacific,Phone,Closed
TS-1308,CU-1946,Alisha Khan,Technical,High,System Bug,2026-02-03 11:46:00,2026-02-03 22:49:36,11.06,Met,,Asia-Pacific,Portal,Closed
TS-1309,CU-1869,John Doe,Billing,Medium,Refund Request,2026-01-06 17:48:00,2026-01-10 09:12:00,87.4,Met,3,Asia-Pacific,Email,Closed
TS-1310,CU-1452,Sofia Rodriguez,Account,Low,Reset Password,2026-03-31 16:20:00,2026-04-01 14:42:12,22.37,Met,,Asia-Pacific,Email,Closed
TS-1311,CU-1925,John Doe,Billing,Low,Subscription Cancel,2026-06-01 18:53:00,2026-06-03 23:46:24,52.89,Met,3,North America,Email,Closed
TS-1312,CU-1829,Michael Chen,Billing,Medium,Subscription Cancel,2026-04-30 15:14:00,,,Breached,,LATAM,Email,In Progress
TS-1313,CU-1148,Sofia Rodriguez,Account,Low,Update Profile,2026-01-29 13:30:00,2026-01-30 12:49:12,23.32,Met,5,Asia-Pacific,Phone,Closed
TS-1314,CU-1812,Priya Patel,General,Medium,Feature Request,2026-04-09 09:21:00,2026-04-10 01:09:00,15.8,Met,,LATAM,Phone,Closed
TS-1315,CU-1686,Marcus Brown,General,Low,General Inquiry,2026-04-14 09:38:00,2026-04-21 04:32:00,162.9,Met,4,LATAM,Email,Closed
TS-1316,CU-1093,Michael Chen,Billing,High,Payment Failure,2026-04-10 17:36:00,2026-04-10 23:03:36,5.46,Met,5,Europe,Chat,Closed
TS-1317,CU-1868,Michael Chen,Billing,Low,Refund Request,2026-03-14 08:15:00,2026-03-16 22:10:48,61.93,Met,5,Asia-Pacific,Chat,Closed
TS-1318,CU-1217,Priya Patel,General,Low,General Inquiry,2026-06-21 10:08:00,2026-06-22 04:57:12,18.82,Met,5,LATAM,Chat,Closed
TS-1319,CU-1140,Marcus Brown,General,Medium,Partnership,2026-04-27 16:27:00,2026-04-28 07:16:12,14.82,Met,4,Europe,Email,Closed
TS-1320,CU-1868,James Wilson,Account,Medium,Reset Password,2026-01-29 17:30:00,,,Breached,,Asia-Pacific,Chat,In Progress
TS-1321,CU-1082,John Doe,Billing,Medium,Refund Request,2026-06-21 09:43:00,2026-06-24 09:28:00,71.75,Met,2,Asia-Pacific,Chat,Closed
TS-1322,CU-1481,James Wilson,Account,Medium,Account Security,2026-01-10 17:47:00,2026-01-12 08:57:12,39.17,Met,5,LATAM,Portal,Closed
TS-1323,CU-1673,Michael Chen,Billing,Low,Payment Failure,2026-06-07 12:17:00,2026-06-08 03:11:36,14.91,Met,4,North America,Phone,Closed
TS-1324,CU-1268,Sarah Jenkins,Billing,Low,Invoice Copy,2026-02-09 15:48:00,,,Breached,,LATAM,Chat,Pending
TS-1325,CU-1789,David Lee,Technical,Medium,Speed Issue,2026-03-09 09:03:00,2026-03-12 01:54:36,64.86,Met,5,Europe,Portal,Closed
TS-1326,CU-1389,Marcus Brown,General,Low,Feedback,2026-03-22 16:43:00,,,Breached,,LATAM,Portal,In Progress
TS-1327,CU-1100,Sofia Rodriguez,Account,Medium,Update Profile,2026-05-30 14:29:00,2026-06-01 14:14:36,47.76,Met,5,LATAM,Phone,Closed
TS-1328,CU-1707,Sarah Jenkins,Billing,Medium,Refund Request,2026-06-25 15:22:00,2026-06-26 05:03:24,13.69,Met,,Asia-Pacific,Chat,Closed
TS-1329,CU-1877,David Lee,Technical,Medium,System Bug,2026-06-19 09:40:00,2026-06-26 16:40:00,175.0,Breached,3,LATAM,Chat,Closed
TS-1330,CU-1284,Michael Chen,Billing,Low,Invoice Copy,2026-01-18 15:59:00,2026-01-19 21:21:48,29.38,Met,4,LATAM,Email,Closed
TS-1331,CU-1629,John Doe,Billing,Medium,Refund Request,2026-04-25 08:57:00,2026-04-25 22:55:48,13.98,Met,3,LATAM,Email,Closed
TS-1332,CU-1004,John Doe,Billing,Medium,Payment Failure,2026-05-04 09:36:00,2026-05-08 22:28:48,108.88,Breached,1,LATAM,Portal,Closed
TS-1333,CU-1663,James Wilson,Account,Medium,Reset Password,2026-02-15 16:02:00,,,Breached,,Asia-Pacific,Email,In Progress
TS-1334,CU-1677,John Doe,Billing,Medium,Invoice Copy,2026-02-18 10:02:00,2026-02-21 21:02:36,83.01,Met,3,Asia-Pacific,Chat,Closed
TS-1335,CU-1316,Michael Chen,Billing,Urgent,Refund Request,2026-01-11 14:07:00,2026-01-12 08:35:48,18.48,Met,4,LATAM,Portal,Closed
TS-1336,CU-1074,John Doe,Billing,Medium,Subscription Cancel,2026-06-29 18:08:00,2026-07-10 21:16:24,267.14,Breached,2,Europe,Email,Closed
TS-1337,CU-1856,David Lee,Technical,Low,System Bug,2026-06-23 14:20:00,2026-07-02 05:23:36,207.06,Breached,,North America,Email,Closed
TS-1338,CU-1379,John Doe,Billing,Low,Payment Failure,2026-02-10 08:56:00,2026-02-10 20:41:36,11.76,Met,4,LATAM,Chat,Closed
TS-1339,CU-1792,Sofia Rodriguez,Account,Low,Account Security,2026-01-10 17:11:00,2026-01-11 16:36:12,23.42,Met,5,Europe,Portal,Closed
TS-1340,CU-1572,John Doe,Billing,Low,Invoice Copy,2026-04-29 18:42:00,2026-05-07 09:19:12,182.62,Breached,1,Europe,Chat,Closed
TS-1341,CU-1258,Sarah Jenkins,Billing,Low,Payment Failure,2026-01-30 09:57:00,2026-01-31 10:43:48,24.78,Met,5,LATAM,Phone,Closed
TS-1342,CU-1236,David Lee,Technical,Low,Integration Error,2026-01-19 15:37:00,2026-01-28 21:47:12,222.17,Breached,3,Asia-Pacific,Email,Closed
TS-1343,CU-1140,Sofia Rodriguez,Account,Medium,Login Issue,2026-01-16 12:08:00,2026-01-17 00:17:36,12.16,Met,5,Europe,Portal,Closed
TS-1344,CU-1161,Marcus Brown,General,Low,Feature Request,2026-04-20 11:15:00,2026-04-23 07:01:48,67.78,Met,4,Europe,Chat,Closed
TS-1345,CU-1006,Marcus Brown,General,Low,Feedback,2026-06-28 09:28:00,2026-06-30 00:07:36,38.66,Met,4,North America,Portal,Closed
TS-1346,CU-1093,Alisha Khan,Technical,Medium,Integration Error,2026-04-27 15:49:00,2026-04-30 13:26:48,69.63,Met,5,LATAM,Email,Closed
TS-1347,CU-1002,James Wilson,Account,High,Reset Password,2026-06-06 16:36:00,2026-06-07 17:25:48,24.83,Met,,LATAM,Email,Closed
TS-1348,CU-1375,Emily Davis,Technical,Low,System Bug,2026-03-27 11:34:00,2026-03-29 18:22:36,54.81,Met,5,North America,Portal,Closed
